"","adaptation","avg_isi","f_i_curve_slope","fast_trough_t_long_square","fast_trough_t_ramp","fast_trough_t_short_square","fast_trough_v_long_square","fast_trough_v_ramp","fast_trough_v_short_square","input_resistance_mohm","latency","peak_t_long_square","peak_t_ramp","peak_t_short_square","peak_v_long_square","peak_v_ramp","peak_v_short_square","ri","sag","slow_trough_t_short_square","slow_trough_v_short_square","threshold_i_long_square","threshold_i_ramp","threshold_i_short_square","threshold_t_long_square","threshold_t_ramp","threshold_t_short_square","threshold_v_long_square","threshold_v_ramp","threshold_v_short_square","trough_t_long_square","trough_t_ramp","trough_t_short_square","trough_v_long_square","trough_v_ramp","trough_v_short_square","upstroke_downstroke_ratio_long_square","upstroke_downstroke_ratio_ramp","upstroke_downstroke_ratio_short_square","vm_for_sag","vrest","height","binary_neuron","firing_rate"
"686",0.0260752598017492,66.0242857142857,0.287,1.21846,1.71487333333333,1.02504,-47.7500038146973,-49.9895871480306,-51.4375012715658,249.672928,0.02468,1.21538,1.71261333333333,1.02325333333333,26.5000019073486,35.6041692097982,34.3437525431315,249.218702316284,0.0317335948348045,1.07366,-60.7500012715658,40,17.2916666666667,186.666666666667,1.21484,1.71213333333333,1.02283333333333,-39.9062538146973,-38.8437525431315,-43.4166692097982,1.23838,1.74142666666667,1.07366,-55.0000038146973,-55.7291666666667,-60.7500025431315,3.31894589619244,3.41177362452505,3.31497543366008,-87.2812576293945,-59.6444473266602,85.7812538146973,"Excitatory",15.1459419694052
"695",0.0526763296410991,105.542222222222,0.0708333343551264,1.1182,6.5404,1.025284,-44.4062538146973,-42.8437519073486,-47.4500007629395,144.406752,0.0465200000000001,1.11558,6.53735,1.023472,47.4375038146973,43.46875,46.1062530517578,129.799082875252,0.0137624591588974,1.813144,-77.9437545776367,150,137.9375,949.999938964844,1.11516,6.53684,1.023048,-37.2812538146973,-34.8281269073486,-49.3687515258789,1.14896,6.57274,1.813144,-50.15625,-50.4218769073486,-77.9437545776367,4.66653740674142,3.95624542189668,4.55479312028866,-90.53125,-77.2036209106445,93.5562538146973,"Excitatory",9.47488103760477
"700",0.0144015670229356,58.2290625,0.291149069575366,1.2955,2.3637125,1.02466625,-50.8125,-49.4062538146973,-55.7031278610229,161.39776,0.062265,1.293855,2.3620925,1.02323,38.0625,42.671875,39.7968759536743,278.906285762787,0.0573231093585491,1.46908875,-68.8906307220459,30.0000019073486,33.4999990463257,390,1.29342,2.361655,1.02287,-37,-36.609375,-46.234375,1.33551,2.3948725,1.46908875,-55.4062538146973,-52.0625019073486,-68.8906307220459,2.93865475492602,3.22697253501901,3.11649306182754,-96.375,-67.0109786987305,95.5000038146972,"Excitatory",17.1735548721912
"709",0.00196876907163959,118.630714285714,0.193605868302471,1.750325,7.84938333333333,1.024648,-48.4375038146973,-50.6041692097982,-53.1312507629395,96.906576,0.066365,1.748685,7.84801,1.023308,42.8750038146973,45.6875012715658,43.7312507629395,80.312579870224,0.170850917696953,1.085203,-72.8812515258789,190,170.666666666667,1170,1.74832,7.84767166666667,1.023001,-41.1875038146973,-40.8437525431315,-48.6437522888184,1.778765,7.88077833333333,1.085203,-55.0625038146973,-55.1458346048991,-72.8812530517578,3.08486070955679,3.03863210895324,2.99578769370462,-80.65625,-71.4556655883789,96.862501525879,"Excitatory",8.42952017966922
"716",0.0117399269680463,37.1746153846154,0.4016,1.102,4.46286,1.024155,-61.7500038146973,-58.0000038146973,-62.1171894073486,407.429664,0.0149000000000001,1.1009,4.4618,1.023155,27.875,30.5625019073486,35.2812519073486,525.0004529953,0.0300615541636944,1.391435,-60.7656278610229,50,86,280,1.10048,4.46134,1.022765,-41,-32.0312538146973,-44.5000019073486,1.1021,4.46292,1.024245,-61.8437538146973,-58.0937538146973,-62.2421894073486,1.69816055791214,1.42362281023858,1.76712980516764,-80.1875076293945,-63.0599975585938,97.3984413146972,"Inhibitory",26.9000765617564
"726",0.126456179056598,98.4862500000001,0.107494143057481,1.11219,5.62819666666667,1.025156,-48.7500038146973,-49.0416692097982,-51.0562515258789,171.95176,0.0545,1.109175,5.62514333333333,1.023235,36.78125,39.71875,38.25,126.406282186508,0.0134337106719613,1.62177,-82.6250030517578,190,115.124997456868,1250,1.108785,5.62474166666667,1.022898,-36.0000038146973,-34.6875,-47.325,1.12611,5.65136666666667,1.62177,-54.84375,-56.6666692097982,-82.6250030517578,3.72470463003835,3.29351629740172,3.70842932645849,-97.03125,-83.3443069458008,89.3062515258789,"Excitatory",10.153701658861
"730",0.0267437901275671,112.6075,0.100499994331359,1.14497,13.0321166666667,1.02631666666667,-43.9375,-55.8229179382324,-58.8906262715658,105.146456,0.0312000000000001,1.141835,13.0267716666667,1.02309,45.15625,26.7291666666667,29.9322923024495,106.250002980232,0.0521581023931503,1.61646,-78.4479179382324,230,300.166666666667,725,1.141285,13.0263983333333,1.0228,-31.21875,-35.0416679382324,-38.234375,1.15828,13.036455,1.61646,-48.46875,-57.9583346048991,-78.4479179382324,4.84387142104251,3.65674264834874,2.26151610389816,-83.6875,-78.2598419189453,88.8229185740153,"Inhibitory",8.88040317030393
"736",0.0197051633573115,61.6253333333333,0.200471698113208,1.12056,3.39264,1.025225,-48.0625038146973,-49.4270846048991,-51.640625,232.935984,0.05464,1.11808,3.39060666666667,1.02353,37.46875,39.1458346048991,40.8046903610229,166.562423110008,0.0347785614430904,1.60728,-80.7421913146973,90,59.2083333333333,850,1.11762,3.39013333333333,1.023125,-31.96875,-33.4583346048991,-44.8046884536743,1.12964,3.41874666666667,1.60728,-52.2812538146973,-55.6562512715658,-80.7421913146973,3.56395514684948,3.35595926139583,3.78290784280254,-98.5937576293945,-79.3605117797852,92.4453153610229,"Excitatory",16.2270927540622
"741",0.0116379770001146,21.6885294117647,0.15625,1.058375,1.307655,1.02408,-59.1875,-55.4166692097982,-58.0937538146973,575.424768,0.00624500000000006,1.05737,1.30681,1.02322,9.15625,20.6979166666667,17.15625,567.968785762787,0.0613370798528194,1.36021,-59.9375038146973,10,7.125,160,1.05696,1.30639833333333,1.02288,-45.6875,-40.8854179382324,-42.6875,1.058425,1.30769333333333,1.36021,-59.2500038146973,-55.5312525431315,-59.9375038146973,1.39616320238207,1.35728074033382,1.39469161346917,-95.7187576293945,-59.9404830932617,75.2500038146973,"Inhibitory",46.107321571446
"751",0.0833337734985903,131.882857142857,0.0857142931425651,1.14958,5.50128,1.026455,-42.4375,-43.7187525431315,-44.9687509536743,143.434624,0.0533000000000001,1.1439,5.49460666666667,1.02337875,45,48.7708346048991,45.4921884536743,148.437514901161,0.110607907176018,1.43168625,-72.6953144073486,130,111.833333333333,1230,1.14328,5.49403,1.0228825,-36.625,-34.6875012715658,-44.2578144073486,1.181375,5.53536,1.43168625,-48.2812538146973,-49.3958333333333,-72.6953144073486,4.70933606031171,5.19421673438386,4.42598042790119,-79.125,-72.2378997802734,90.4609394073486,"Excitatory",7.58248662232718
"752",0.0339354608644929,105.8175,0.149813432835821,1.12402,4.10813,1.02475,-43.875,-45.5468788146973,-50.7968788146973,201.991712,0.05054,1.12206,4.10654,1.02336,38.8750038146973,42.2656269073486,47.3828144073486,176.339313387871,0.131825149059296,1.447575,-69.9687538146973,90,77.1875,700,1.12164,4.10611,1.023035,-31.0000019073486,-30.8281269073486,-45.1796903610229,1.15058,4.13735,1.447575,-54.5000038146973,-55.4843788146973,-69.9687538146973,3.18007043200252,3.06992178956465,4.06238562452193,-86.84375,-69.7545013427734,98.1796932220459,"Excitatory",9.45023271198053
"753",0.0500393596799969,45.90425,0.282712785762942,1.32582,3.628725,1.0248775,-47.5000038146973,-49.7187525431315,-49.645835240682,98.462824,0.046195,1.324045,3.62722,1.02334,27.5312519073486,47.6250038146973,39.630210240682,237.65629529953,0.113893173635006,1.6665075,-76.6197967529297,60.0000038146973,65.1666653951009,610,1.32352,3.62678166666667,1.02293166666667,-42.28125,-41.1458346048991,-44.8281269073486,1.38385,3.666955,1.6665075,-54.3437538146973,-51.4166692097982,-76.6197967529297,2.46940161349742,3.11805869430908,3.03803728923763,-96.9375076293945,-75.7492904663086,89.276045481364,"Excitatory",21.784475293682
"776",0.0155496076007924,67.9057692307692,0.186029411764706,1.358785,4.02341,1.025135,-48.4375038146973,-50.4687512715658,-52.0703144073486,238.746368,0.06271,1.356945,4.02173,1.02354375,35.3125,43.1770846048991,38.5078125,146.562427282333,0.0326740965247154,1.67244375,-78.9453144073486,90,75.0416666666667,0,1.35645,4.02127,1.0231225,-37.21875,-38.3333346048991,-44.6562519073486,1.390685,4.05562333333333,1.67244375,-54.28125,-54.8541666666667,-78.9453144073486,2.61800515066,2.97955125396681,3.07553796778515,-95.3125,-78.1255340576172,90.5781269073486,"Excitatory",14.7262892583048
"799",0.00523644428043449,3.82833333333332,1.64510904338246,1.024975,14.96924,1.02374625,-66.0625,-59.6666704813639,-65.8125019073486,132.16292,0.00295500000000004,1.024425,14.9685383333333,1.02310125,-0.281250029802322,3.42708337306976,5.22656279802322,85.1562470197678,0.0184759330004454,1.2943275,-72.4609413146973,400,348.708323160807,367.499977111816,1.02419,14.9682216666667,1.0228675,-50,-35.0625019073486,-51.0937509536743,1.02498,14.9692683333333,1.2943275,-66.09375,-59.7604179382324,-72.4609413146973,1.30883421463085,1.07256611111902,1.31154245460862,-91.7187576293945,-72.20556640625,71.0390647053718,"Inhibitory",261.210274270789
"806",0.154108538307031,19.5716666666666,0.037280701754386,1.09148,3.35389833333333,1.024079,-55.8125038146973,-53.7500038146973,-57.7250022888184,242.403264,0.0156850000000002,1.0905,3.35283666666667,1.023063,19.46875,20.7291673024495,17.6187515258789,251.562505960464,0.00831763353198767,1.680035,-67.2750030517578,50,58.3333333333333,370,1.090175,3.352475,1.022771,-43.4375038146973,-41.4062538146973,-44.5812522888184,1.091545,3.35853166666667,1.680035,-55.9375038146973,-53.9375012715658,-67.2750030517578,1.84254829149242,1.83794187245824,1.86401367038289,-93.21875,-65.2991027832031,75.3437538146973,"Inhibitory",51.094268926169
"807",0.00868533126736537,56.3541176470588,0.206735156052271,1.18676,3.62367333333333,1.025185,-51.0937538146973,-50.7916704813639,-53.7343769073486,176.097296,0.0412000000000001,1.18434,3.62139333333333,1.02334,40.3125038146973,46.3125025431315,43.2187528610229,192.499995231628,0.0993435382843018,1.44385,-74.8437538146973,59.9999961853027,65.0416666666667,740,1.18392,3.62098666666667,1.022975,-42.34375,-41.9791679382324,-47.4921884536743,1.23316,3.66254666666667,1.44385,-60.1562538146973,-58.2500025431315,-74.8437538146973,4.35224143264445,4.76681620646043,4.34851421911695,-94.96875,-74.2431030273438,96.9531297683715,"Excitatory",17.7449322561116
"812",0.00354384724544078,46.95675,0.331399328120076,1.28047,6.067455,1.02688833333333,-56.21875,-56.5000019073486,-60.5625038146973,170.031024,0.0208950000000001,1.27798,6.0645425,1.02328666666667,26.5625,30.2812509536743,30.2083346048991,148.43761920929,0.0929054990410805,1.04333,-70.0729217529297,110,126.125,143.333333333333,1.277625,6.0641925,1.02299666666667,-42.6250038146973,-41.34375,-44.6875,1.286525,6.0728,1.04333,-60.1875,-60.1875,-70.0729217529297,2.83443865609318,2.85101383177596,2.5331659331849,-85.34375,-69.4498291015625,90.7708384195964,"Inhibitory",21.296192773137
"819",0.0657434948074315,85.2555555555556,0.125000004584971,1.079445,3.81061666666667,1.026475,-52.2187538146973,-52.4270858764648,-56.1406288146973,162.631536,0.028605,1.076465,3.80716833333333,1.0235025,32.2500038146973,35.5104179382324,38.0625019073486,144.375011324883,0.0486131235957146,1.72200125,-79.4765682220459,130,69.7083333333333,660,1.07594,3.80666333333333,1.0230775,-43.875,-41.3645858764648,-51.4609384536743,1.089625,3.83911833333333,1.72200125,-55.6562538146973,-58.5833358764648,-79.4765682220459,3.97662406702031,3.81185482957992,4.60156698329901,-95.4375076293945,-79.6181793212891,94.2031307220459,"Excitatory",11.7294408966506
"827",0.0248265692196223,85.355,0.230329467701112,1.209005,3.03675333333333,1.02563666666667,-57.2500038146973,-57.6145858764648,-61.1875025431315,259.75872,0.05396,1.20534,3.03378,1.02354666666667,28.5312519073486,32.6458339691162,28.3854185740153,218.593791127205,0.028987430036068,1.48167833333333,-82.500005086263,90,50.3749987284342,610,1.20479,3.03328333333333,1.02311,-42.65625,-45.1562538146973,-53.4270871480306,1.23015,3.06877833333333,1.48167833333333,-62.3125038146973,-63.9270858764648,-82.500005086263,3.51427387467621,3.85410220879125,3.94991310198529,-102.000007629395,-81.9060440063477,89.5729211171468,"Excitatory",11.7157752914299
"836",0.010100823006438,79.6781818181818,0.198333333333333,1.27482,3.53325,1.024884,-49.9062538146973,-49.3750038146973,-54.3000022888184,182.068352,0.0614600000000001,1.27298,3.53147,1.023424,40.6250038146973,46.3593788146973,41.4875007629395,146.562576293945,0.1617561429739,1.739848,-76.0500030517578,90,62.75,730,1.27252,3.53102,1.023044,-38.4062538146973,-36.09375,-43.9812530517578,1.30178,3.55983,1.739848,-59.4375038146973,-55.3281288146973,-76.0500045776367,2.82957970265656,3.36264537545997,3.26526319368701,-89.7500076293945,-75.5517425537109,95.7875030517579,"Excitatory",12.5504871870935
"840",0.00850120368496213,12.7682,1.05178557957922,1.038155,11.09721,1.0240025,-59.0625038146973,-52.1770846048991,-59.1406288146973,150.988096,0.0115500000000002,1.03759,11.0964583333333,1.023475,17.15625,13.4583342870077,27.0937519073486,105.223104357719,0.032452080398798,1.0911675,-76.9843826293945,249.999984741211,251.916661580404,0,1.03731,11.0961183333333,1.0231975,-33.90625,-29.7187519073486,-43.4375038146973,1.03818,11.0972316666667,1.0911675,-59.1250038146973,-52.3020858764648,-76.9843826293945,1.12118035989565,1.08180195911181,1.19463832153368,-88.1250076293945,-75.9377136230469,86.2343807220459,"Inhibitory",78.3195751946241
"842",0.00579257303428945,64.7871428571429,0.255468744705431,1.19218,1.96206666666667,1.02676,-53.7812538146973,-55.1250038146973,-55.9583371480306,344.80784,0.0363200000000001,1.18876,1.95879333333333,1.02350666666667,41.25,34.4791679382324,35.927085240682,280.000001192093,0.082919679582119,1.86789333333333,-67.2395858764648,29.9999980926514,23.3333333333333,330,1.1882,1.95815333333333,1.02300666666667,-46.8437538146973,-48.5000025431315,-48.3229204813639,1.21744,2.02385333333333,1.86789333333333,-58.0000038146973,-61.9791704813639,-67.2395858764648,4.28281630663457,3.70048778344251,4.14831523339337,-98.3750076293945,-67.2280197143555,91.8854223887126,"Excitatory",15.4351612974355
"858",0.00293727828676858,13.8805633802817,1.15778875379939,1.06382,5.2328,1.02439,-59.0625038146973,-54.5312538146973,-59.7500019073486,309.51232,0.0137200000000002,1.06282,5.23154,1.02351,20.78125,16.90625,31.8281264305115,186.250001192093,0.0178365595638752,1.428905,-77.4453163146973,90,105.249992370605,380,1.0624,5.23104,1.02313,-38.375,-35.96875,-45.9296903610229,1.06388,5.23288,1.428905,-59.1562538146973,-54.6562538146973,-77.4453163146973,1.47224602902524,1.41987386924416,1.59053457929171,-96.78125,-76.9175567626953,91.5781283378601,"Inhibitory",72.043185323484
"860",0.126489563122086,57.3463636363636,0.675045132117845,1.0732,6.47829666666667,1.02440833333333,-62.1875,-59.7916704813639,-63.1927096048991,183.80992,0.01989,1.07229,6.47727,1.02350833333333,35.71875,29.9791673024495,38.7500006357829,195.624992251396,0.0780669972300529,1.52352083333333,-74.281255086263,100,136.416666666667,183.333333333333,1.07191,6.476795,1.02312916666667,-37.5625,-30.8020839691162,-46.5260416666667,1.073275,6.47837333333333,1.52352083333333,-62.3125038146973,-59.9479192097982,-74.281255086263,1.42197805158807,1.20058601380398,1.45000933049663,-95.71875,-73.6294555664062,101.942710240682,"Inhibitory",17.4378973066375
"909",0.0140651737649222,43.6254545454545,0.34024390631244,1.202165,2.057005,1.024335,-46.9375038146973,-49.4218769073486,-50.9609394073486,330.074464,0.0315000000000001,1.200425,2.055605,1.0231475,35.0625038146973,55.8593769073486,50.9218778610229,330.312430858612,0.0188371781259775,1.4567075,-63.8515644073486,30.0000019073486,25.8750009536743,290,1.199905,2.0552125,1.02282375,-33.90625,-34.0312519073486,-38.9218769073486,1.225895,2.05709,1.4567075,-49.0937538146973,-49.5000038146973,-63.8515644073486,2.19324704218313,2.88340684856677,2.85000599422386,-92.15625,-61.6267166137695,101.882817268371,"Excitatory",22.9223972659832
"913",0.586460945133253,115.595,0.0435267868820497,1.04151,13.058565,1.02452,-50.2187538146973,-37.6250025431315,-51.4437522888184,221.14912,0.00899000000000005,1.04038,13.0570866666667,1.02325,36.0937538146973,17.6562509536743,37.2812515258789,165.468797087669,0.0257941968739033,1.662055,-69.9375045776367,130,300.875,380,1.039935,13.05602,1.022809,-48.6875038146973,-21.5520839691162,-51.5875022888184,1.041645,13.0587966666667,1.662055,-50.40625,-37.7916679382324,-69.9375045776367,1.97352828093711,1.18530404485867,2.04595813491595,-88.0312576293945,-69.4596481323242,88.7250038146973,"Inhibitory",8.65089320472339
"914",0.0103034531451905,63.6757142857143,0.204884111543265,1.13456,5.21642,1.024836,-46.1562538146973,-48.8750012715658,-52.7500030517578,191.35904,0.0539400000000001,1.13266,5.21482666666667,1.023464,36.7187538146973,41.2708358764648,40.7750015258789,159.374848008156,0.0329797305166721,1.49896,-80.9562515258789,110,104.833333333333,870,1.1322,5.21438,1.023092,-32.875,-33.2708333333333,-46.5250030517578,1.15344,5.23824,1.49896,-53.5000038146973,-55.7604204813639,-80.9562515258789,2.79948709889435,2.75478167502772,3.27354344415617,-96.9687576293945,-80.3756484985352,93.5250045776367,"Excitatory",15.7045745182061
"921",0.0219904320171965,53.9873529411765,0.28202614379085,1.176795,2.92574166666667,1.02464,-46.7812538146973,-46.5520846048991,-51.4812530517578,158.85984,0.0577800000000002,1.1747,2.92400333333333,1.023282,44.7187538146973,37.6458358764648,34.1187507629395,248.125001788139,0.0537547953426838,1.603381,-75.9250045776367,50,47.5833320617676,680,1.17435,2.92358666666667,1.022924,-32.78125,-33.7083346048991,-43.1062522888184,1.201805,2.9585,1.603381,-52.5937538146973,-52.3437538146973,-75.9250045776367,3.6461133101277,2.84556825431012,2.80324024750673,-96.2187576293945,-73.4638595581055,85.6000038146973,"Excitatory",18.5228566603289
"925",0.0122443751468445,66.1728571428571,0.2499850701702,1.08936,4.32714666666667,1.02529,-50.40625,-51.6250012715658,-53.6562519073486,189.283568,0.0396400000000001,1.08686,4.32447333333333,1.02346,39.7500038146973,40.59375,43.5520846048991,163.593858480453,0.0291495863348246,1.78625666666667,-80.1614621480306,170,82.5833333333333,949.999938964844,1.08644,4.32403333333333,1.02307666666667,-36.9375,-35.0208346048991,-48.817710240682,1.0987,4.34536666666667,1.78625666666667,-54,-58.1666679382324,-80.1614621480306,3.91666800578186,3.70143030909423,4.30097854922825,-97.2500076293945,-79.1894683837891,97.2083365122477,"Excitatory",15.1119362708059
"928",0.0083090205859109,41.7331818181818,0.269510582010582,1.175595,2.58404,1.02510875,-45.1250038146973,-45.9479166666667,-54.3203153610229,144.937296,0.0420050000000001,1.17349,2.58198333333333,1.0233325,28.2812519073486,30.9270846048991,33.7500019073486,206.718668341637,0.215651631355286,1.12268625,-62.1562519073486,50,39,360,1.172935,2.58141,1.02294375,-31.96875,-34.9375025431315,-43.3125038146973,1.201125,2.62079333333333,1.12268625,-48.25,-50.1458358764648,-62.1562519073486,2.3183181118337,2.35233854246593,2.6229912994121,-86.4687576293945,-61.2651138305664,88.0703172683715,"Excitatory",23.9617483362923
"940",0.0733398425836583,95.125,0.278774436215177,1.134365,4.67331833333333,1.024815,-50.875,-48.6041679382324,-53.4843769073486,177.710032,0.0418750000000001,1.13253,4.67154666666667,1.02343,39.1250038146973,42.5937525431315,42.7343756357829,168.437391519547,0.0177898649126291,1.689315,-77.4843775431315,130,91.2916666666667,670,1.132095,4.67113666666667,1.023055,-36.4062538146973,-35.6770846048991,-51.9322948455811,1.14846,4.695095,1.689315,-54.6875038146973,-54.5520871480306,-77.4843775431315,3.31806110503012,3.21103256220048,3.86855935296588,-93.3750076293945,-75.8291931152344,96.2187525431315,"Excitatory",10.5124835742444
"942",0.0183919874829413,58.0516666666667,0.199214145383104,1.82151,3.174485,1.02500666666667,-48.5,-48.5416666666667,-49.8020846048991,165.931616,0.0578400000000001,1.81878,3.172455,1.023365,37.5312538146973,33.9375012715658,30.1770846048991,230.044677853584,0.0323442555963993,1.70996333333333,-74.2916717529297,50,53.7916679382324,700,1.818325,3.17197666666667,1.02294833333333,-36.1562538146973,-37.0520858764648,-42.6458358764648,1.84859,3.19822666666667,1.70996333333333,-55.90625,-54.1770858764648,-74.2916717529297,3.52229179453099,3.13235424317262,2.98939106121672,-98.4375,-73.2083282470703,79.9791692097982,"Excitatory",17.2260342798082
"944",0.0219884409981403,87.1515,0.16846592421374,1.331955,6.64007666666667,1.0250325,-39,-44.4479192097982,-49.5156269073486,93.896816,0.0771500000000001,1.32885,6.63764,1.02342,32.0312538146973,42.4791692097982,49.2812519073486,131.406247615814,0.0534133799374104,1.466345,-75.4218826293945,110,140.416666666667,0,1.328305,6.63721,1.0230925,-25.3750019073486,-30.0104185740153,-42.3593788146973,1.37118,6.67425166666667,1.466345,-50.15625,-50.2916692097982,-75.4218826293945,2.59377667135113,3.35121024543803,3.85810205906734,-90.5000076293945,-75.3521347045898,98.7968788146972,"Excitatory",11.474271814025
"951",0.302196627118039,15.505,0.0544477234401349,1.09162,7.22661333333333,1.02413,-62.5312538146973,-60.6354204813639,-64.4765682220459,184.239136,0.0275000000000001,1.09088,7.22576666666667,1.023385,29.59375,26.489585240682,32.015625,167.008861899376,0.121829211711884,1.247725,-73.6484413146973,80,155.08332824707,590,1.09052,7.22536,1.023055,-45.3125,-39.6354192097982,-47.1640644073486,1.09166,7.22664666666667,1.247725,-62.59375,-60.6875012715658,-73.6484413146973,1.56039545356107,1.35927571942686,1.55135604916924,-92.3125076293945,-72.6638336181641,96.4921932220459,"Inhibitory",64.4953240890035
"952",0.000456017813240277,74.6216666666667,0.196428548547687,1.65969,9.03180166666667,1.028495,-54.5312538146973,-56.2604192097982,-62.8828144073486,124.346704,0.040775,1.65523,9.02699,1.0233425,21.5,26.8958339691162,24.4687504768372,96.8749225139618,0.0689584165811539,1.19967875,-70.3671894073486,209.999984741211,200.208333333333,660,1.654815,9.02662166666667,1.02304,-33,-34.3541666666667,-39.1562528610229,1.66305,9.03506333333333,1.19967875,-56.875,-57.9062525431315,-70.3671894073486,3.41061798353909,3.89269120522529,2.54022789309226,-80.7187576293945,-69.5428619384766,87.3515648841858,"Inhibitory",13.400933598374
"954",0.0187283963351565,9.03874999999998,1.47236471674603,1.031155,10.2728583333333,1.023877,-60.1562538146973,-57.6145858764648,-62.1125030517578,176.425456,0.00595500000000015,1.03054,10.2720816666667,1.023227,22.0000019073486,16.7083342870076,24.5812511444092,164.687469601631,0.0220953691750765,1.632955,-71.4125045776367,290,231.291666666667,312,1.03027,10.2717583333333,1.022994,-32.0312538146973,-28.9479185740153,-41.4812507629395,1.03118,10.27291,1.632955,-60.2500038146973,-57.7604192097982,-71.4125045776367,1.26391558451577,1.17593769494179,1.39711739038265,-99.6250076293945,-70.6443405151367,86.693754196167,"Inhibitory",110.634766975522
"957",0.00152476145731147,9.51684466019417,1.44168562419896,1.03714,9.15767,1.023969,-58.8125038146973,-53.0104192097982,-62.2687538146973,163.21872,0.00892500000000007,1.036365,9.15675666666667,1.023315,5.18750047683716,2.33333333333333,17.4062511444092,109.843865036964,0.0344318971037865,1.581903,-75.2375030517578,240.000015258789,203.416666666667,187.999987792969,1.03598,9.15633,1.023053,-34.2500038146973,-31.7604166666667,-48.71875,1.037185,9.15772333333333,1.581903,-58.9687538146973,-53.0625025431315,-75.2375030517578,1.09113195614032,1.006944495452,1.37492444615886,-98.5625,-75.1213531494141,79.6750049591065,"Inhibitory",105.076843818064
"962",0.0175217291624686,75.90375,0.139999982636552,1.294615,9.03805,1.02913125,-57.5,-58.9843788146973,-70.2500019073486,152.97048,0.041045,1.28843,9.0321625,1.0234475,17.3125,26.359375,18.2812509536743,104.374997317791,0.012180145829916,1.532405,-79.515625,249.999984741211,200.312507629395,740,1.28792,9.03173,1.0230775,-41.1875038146973,-39.2343788146973,-43.6953134536743,1.298405,9.04306,1.532405,-59.0000038146973,-61.7031288146973,-79.515625,4.1838029922995,4.6594114848741,2.17458570179484,-91.03125,-79.1691741943359,88.5312528610229,"Inhibitory",13.1745796485681
"963",0.0249372726983506,12.5417647058824,0.917168674698795,1.036765,15.2687575,1.023975,-52.5000038146973,-42.8125038146973,-53.4187522888184,121.202512,0.01024,1.03606,15.267635,1.023303,15.625,1.1875,24.0562515258789,105.468638241291,0.0845737978816032,1.088214,-69.4187515258789,270,356.1875,124,1.035755,15.2671675,1.023033,-30.6875019073486,-24.1875019073486,-42.0062515258789,1.036815,15.2699175,1.088214,-52.5937538146973,-43.109375,-69.4187515258789,1.22859535258045,0.979926334238866,1.46440365804323,-91.875,-68.5879287719727,77.4750038146973,"Inhibitory",79.7335959851786
"964",0.00275832721013023,12.570641025641,0.542210144927536,1.033565,9.869315,1.0242925,-65.8125,-61.7343769073486,-67.6718788146973,226.31464,0.00673500000000016,1.032785,9.8682575,1.02349375,27.4062519073486,17.5312509536743,32.984375,104.687884449959,0.0233173258602619,1.04629125,-73.7109394073486,270,221.187492370605,0,1.03247,9.86785,1.0231925,-32.53125,-26.53125,-40.6562509536743,1.03366,9.869345,1.04629125,-65.875,-61.828125,-73.7109394073486,1.26367732153947,1.09599206910889,1.34870402836754,-87.3125076293945,-72.1359558105469,100.656253814697,"Inhibitory",79.5504380373481
